New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2015 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results By Disability Status,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
District,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
1,3,2013,Not SWD,733,314,155,21.1,219,29.9,170,23.2,189,25.8,359,49.0
1,3,2013,SWD,154,271,94,61.0,47,30.5,9,5.8,4,2.6,13,8.4
1,3,2014,Not SWD,653,319,104,15.9,177,27.1,183,28.0,189,28.9,372,57.0
1,3,2014,SWD,192,272,121,63.0,46,24.0,21,10.9,4,2.1,25,13.0
1,3,2015,Not SWD,585,319,110,18.8,139,23.8,143,24.4,193,33.0,336,57.4
1,3,2015,SWD,180,277,111,61.7,36,20.0,25,13.9,8,4.4,33,18.3
1,4,2013,Not SWD,641,316,116,18.1,200,31.2,157,24.5,168,26.2,325,50.7
1,4,2013,SWD,196,272,124,63.3,52,26.5,16,8.2,4,2.0,20,10.2
1,4,2014,Not SWD,658,324,106,16.1,167,25.4,156,23.7,229,34.8,385,58.5
1,4,2014,SWD,171,269,110,64.3,42,24.6,13,7.6,6,3.5,19,11.1
1,4,2015,Not SWD,606,320,106,17.5,153,25.2,139,22.9,208,34.3,347,57.3
1,4,2015,SWD,197,267,123,62.4,53,26.9,15,7.6,6,3.0,21,10.7
1,5,2013,Not SWD,618,311,188,30.4,188,30.4,128,20.7,114,18.4,242,39.2
1,5,2013,SWD,162,268,127,78.4,25,15.4,8,4.9,2,1.2,10,6.2
1,5,2014,Not SWD,565,323,100,17.7,170,30.1,137,24.2,158,28.0,295,52.2
1,5,2014,SWD,200,274,136,68.0,42,21.0,18,9.0,4,2.0,22,11.0
1,5,2015,Not SWD,609,329,123,20.2,120,19.7,148,24.3,218,35.8,366,60.1
1,5,2015,SWD,173,271,114,65.9,36,20.8,18,10.4,5,2.9,23,13.3
1,6,2013,Not SWD,652,316,109,16.7,235,36.0,139,21.3,169,25.9,308,47.2
1,6,2013,SWD,199,267,140,70.4,44,22.1,10,5.0,5,2.5,15,7.5
1,6,2014,Not SWD,582,321,89,15.3,196,33.7,108,18.6,189,32.5,297,51.0
1,6,2014,SWD,162,272,99,61.1,43,26.5,14,8.6,6,3.7,20,12.3
1,6,2015,Not SWD,571,324,84,14.7,170,29.8,116,20.3,201,35.2,317,55.5
1,6,2015,SWD,194,272,124,63.9,48,24.7,14,7.2,8,4.1,22,11.3
1,7,2013,Not SWD,694,315,200,28.8,200,28.8,135,19.5,159,22.9,294,42.4
1,7,2013,SWD,211,271,157,74.4,48,22.7,5,2.4,1,0.5,6,2.8
1,7,2014,Not SWD,570,318,121,21.2,172,30.2,164,28.8,113,19.8,277,48.6
1,7,2014,SWD,200,273,143,71.5,40,20.0,13,6.5,4,2.0,17,8.5
1,7,2015,Not SWD,523,315,134,25.6,162,31.0,125,23.9,102,19.5,227,43.4
1,7,2015,SWD,174,274,113,64.9,49,28.2,10,5.7,2,1.1,12,6.9
1,8,2013,Not SWD,641,314,144,22.5,223,34.8,131,20.4,143,22.3,274,42.7
1,8,2013,SWD,176,268,121,68.8,38,21.6,14,8.0,3,1.7,17,9.7
1,8,2014,Not SWD,542,308,144,26.6,199,36.7,122,22.5,77,14.2,199,36.7
1,8,2014,SWD,183,272,119,65.0,53,29.0,8,4.4,3,1.6,11,6.0
1,8,2015,Not SWD,432,312,104,24.1,168,38.9,87,20.1,73,16.9,160,37.0
1,8,2015,SWD,220,263,158,71.8,44,20.0,16,7.3,2,0.9,18,8.2
1,All Grades,2013,Not SWD,3979,314,912,22.9,1265,31.8,860,21.6,942,23.7,1802,45.3
1,All Grades,2013,SWD,1098,270,763,69.5,254,23.1,62,5.6,19,1.7,81,7.4
1,All Grades,2014,Not SWD,3570,319,664,18.6,1081,30.3,870,24.4,955,26.8,1825,51.1
1,All Grades,2014,SWD,1108,272,728,65.7,266,24.0,87,7.9,27,2.4,114,10.3
1,All Grades,2015,Not SWD,3326,320,661,19.9,912,27.4,758,22.8,995,29.9,1753,52.7
1,All Grades,2015,SWD,1138,270,743,65.3,266,23.4,98,8.6,31,2.7,129,11.3
2,3,2013,Not SWD,2284,328,160,7.0,585,25.6,732,32.0,807,35.3,1539,67.4
2,3,2013,SWD,449,297,156,34.7,136,30.3,91,20.3,66,14.7,157,35.0
2,3,2014,Not SWD,2313,333,119,5.1,414,17.9,833,36.0,947,40.9,1780,77.0
2,3,2014,SWD,515,300,158,30.7,144,28.0,134,26.0,79,15.3,213,41.4
2,3,2015,Not SWD,2347,335,110,4.7,451,19.2,724,30.8,1062,45.2,1786,76.1
2,3,2015,SWD,497,304,150,30.2,137,27.6,107,21.5,103,20.7,210,42.3
2,4,2013,Not SWD,2121,333,106,5.0,402,19.0,714,33.7,899,42.4,1613,76.0
2,4,2013,SWD,508,293,188,37.0,164,32.3,95,18.7,61,12.0,156,30.7
2,4,2014,Not SWD,2124,338,91,4.3,361,17.0,666,31.4,1006,47.4,1672,78.7
2,4,2014,SWD,515,300,156,30.3,148,28.7,127,24.7,84,16.3,211,41.0
2,4,2015,Not SWD,2264,339,84,3.7,368,16.3,669,29.5,1143,50.5,1812,80.0
2,4,2015,SWD,523,304,147,28.1,147,28.1,125,23.9,104,19.9,229,43.8
2,5,2013,Not SWD,2008,332,216,10.8,400,19.9,702,35.0,690,34.4,1392,69.3
2,5,2013,SWD,460,294,223,48.5,103,22.4,91,19.8,43,9.3,134,29.1
2,5,2014,Not SWD,2045,340,113,5.5,332,16.2,674,33.0,926,45.3,1600,78.2
2,5,2014,SWD,520,296,212,40.8,150,28.8,103,19.8,55,10.6,158,30.4
2,5,2015,Not SWD,2027,343,91,4.5,269,13.3,676,33.3,991,48.9,1667,82.2
2,5,2015,SWD,497,302,178,35.8,125,25.2,130,26.2,64,12.9,194,39.0
2,6,2013,Not SWD,1866,331,118,6.3,468,25.1,542,29.0,738,39.5,1280,68.6
2,6,2013,SWD,378,286,169,44.7,126,33.3,48,12.7,35,9.3,83,22.0
2,6,2014,Not SWD,1855,335,125,6.7,346,18.7,474,25.6,910,49.1,1384,74.6
2,6,2014,SWD,445,294,178,40.0,136,30.6,61,13.7,70,15.7,131,29.4
2,6,2015,Not SWD,1923,339,85,4.4,361,18.8,468,24.3,1009,52.5,1477,76.8
2,6,2015,SWD,435,293,170,39.1,158,36.3,58,13.3,49,11.3,107,24.6
2,7,2013,Not SWD,2001,327,226,11.3,559,27.9,689,34.4,527,26.3,1216,60.8
2,7,2013,SWD,391,282,233,59.6,102,26.1,45,11.5,11,2.8,56,14.3
2,7,2014,Not SWD,1839,335,155,8.4,387,21.0,621,33.8,676,36.8,1297,70.5
2,7,2014,SWD,391,289,206,52.7,99,25.3,60,15.3,26,6.6,86,22.0
2,7,2015,Not SWD,1842,337,134,7.3,348,18.9,635,34.5,725,39.4,1360,73.8
2,7,2015,SWD,416,298,179,43.0,117,28.1,70,16.8,50,12.0,120,28.8
2,8,2013,Not SWD,1887,328,183,9.7,553,29.3,622,33.0,529,28.0,1151,61.0
2,8,2013,SWD,339,287,158,46.6,108,31.9,57,16.8,16,4.7,73,21.5
2,8,2014,Not SWD,1558,326,175,11.2,501,32.2,504,32.3,378,24.3,882,56.6
2,8,2014,SWD,337,282,180,53.4,105,31.2,44,13.1,8,2.4,52,15.4
2,8,2015,Not SWD,1336,324,168,12.6,420,31.4,411,30.8,337,25.2,748,56.0
2,8,2015,SWD,343,281,186,54.2,95,27.7,42,12.2,20,5.8,62,18.1
2,All Grades,2013,Not SWD,12167,330,1009,8.3,2967,24.4,4001,32.9,4190,34.4,8191,67.3
2,All Grades,2013,SWD,2525,290,1127,44.6,739,29.3,427,16.9,232,9.2,659,26.1
2,All Grades,2014,Not SWD,11734,335,778,6.6,2341,20.0,3772,32.1,4843,41.3,8615,73.4
2,All Grades,2014,SWD,2723,294,1090,40.0,782,28.7,529,19.4,322,11.8,851,31.3
2,All Grades,2015,Not SWD,11739,337,672,5.7,2217,18.9,3583,30.5,5267,44.9,8850,75.4
2,All Grades,2015,SWD,2711,298,1010,37.3,779,28.7,532,19.6,390,14.4,922,34.0
3,3,2013,Not SWD,1296,320,211,16.3,353,27.2,320,24.7,412,31.8,732,56.5
3,3,2013,SWD,211,287,95,45.0,63,29.9,34,16.1,19,9.0,53,25.1
3,3,2014,Not SWD,1158,321,187,16.1,295,25.5,298,25.7,378,32.6,676,58.4
3,3,2014,SWD,254,290,102,40.2,75,29.5,51,20.1,26,10.2,77,30.3
3,3,2015,Not SWD,1050,323,150,14.3,269,25.6,262,25.0,369,35.1,631,60.1
3,3,2015,SWD,254,284,135,53.1,66,26.0,28,11.0,25,9.8,53,20.9
3,4,2013,Not SWD,1093,321,187,17.1,272,24.9,254,23.2,380,34.8,634,58.0
3,4,2013,SWD,222,286,104,46.8,70,31.5,27,12.2,21,9.5,48,21.6
3,4,2014,Not SWD,1197,331,152,12.7,243,20.3,257,21.5,545,45.5,802,67.0
3,4,2014,SWD,245,287,114,46.5,62,25.3,38,15.5,31,12.7,69,28.2
3,4,2015,Not SWD,1088,329,147,13.5,230,21.1,239,22.0,472,43.4,711,65.3
3,4,2015,SWD,255,286,116,45.5,61,23.9,49,19.2,29,11.4,78,30.6
3,5,2013,Not SWD,1171,314,363,31.0,282,24.1,267,22.8,259,22.1,526,44.9
3,5,2013,SWD,230,280,143,62.2,51,22.2,28,12.2,8,3.5,36,15.7
3,5,2014,Not SWD,1057,327,188,17.8,216,20.4,297,28.1,356,33.7,653,61.8
3,5,2014,SWD,233,284,138,59.2,50,21.5,30,12.9,15,6.4,45,19.3
3,5,2015,Not SWD,1116,333,157,14.1,217,19.4,309,27.7,433,38.8,742,66.5
3,5,2015,SWD,228,288,124,54.4,52,22.8,37,16.2,15,6.6,52,22.8
3,6,2013,Not SWD,1124,314,208,18.5,408,36.3,219,19.5,289,25.7,508,45.2
3,6,2013,SWD,213,270,142,66.7,54,25.4,12,5.6,5,2.3,17,8.0
3,6,2014,Not SWD,1131,321,202,17.9,335,29.6,218,19.3,376,33.2,594,52.5
3,6,2014,SWD,237,277,136,57.4,61,25.7,21,8.9,19,8.0,40,16.9
3,6,2015,Not SWD,1057,326,131,12.4,284,26.9,233,22.0,409,38.7,642,60.7
3,6,2015,SWD,225,278,125,55.6,63,28.0,23,10.2,14,6.2,37,16.4
3,7,2013,Not SWD,1152,312,378,32.8,299,26.0,233,20.2,242,21.0,475,41.2
3,7,2013,SWD,194,271,136,70.1,42,21.6,13,6.7,3,1.5,16,8.2
3,7,2014,Not SWD,1067,320,236,22.1,294,27.6,272,25.5,265,24.8,537,50.3
3,7,2014,SWD,210,273,148,70.5,47,22.4,10,4.8,5,2.4,15,7.1
3,7,2015,Not SWD,1100,322,230,20.9,286,26.0,276,25.1,308,28.0,584,53.1
